,Age,Annual_Premium,Vintage
1751,-2.0772021904914224,-2.06512031491292,-2.07409850943412
2343,-2.0976316483219035,-2.065120077590085,-2.167432046829661
3256,-2.13350993876291,-2.0651199689605315,-2.167432046829661
4434,-2.1200410638797687,-2.0651199689605315,-2.093685491723039
2748,-2.0857723126783307,-2.065119495672829,-2.138055526325922
3174,-2.140858452685774,-2.065118896114348,-2.07409850943412
5195,-2.1265708834896353,-2.0651186608467187,-2.0799691570945376
4076,-2.079478830948788,-2.0651177232035307,-2.081789319638692
5531,-2.0931936280054435,-2.065117489649098,-2.0719389812176923
1332,-2.1139202574682576,-2.065116917084082,-2.205284860880476
1749,-2.0710404781642575,-2.065116684722253,-2.0750982508347535
2493,-2.1265708834896353,-2.065116684722253,-2.1717655086760788
4440,-2.13350993876291,-2.0651164527031627,-2.151009818478646
1077,-2.1265708834896353,-2.065116327016555,-2.076074451268936
713,-2.1641641375892045,-2.06511622102654,-2.0734045979711544
3540,-2.0857723126783307,-2.06511563354833,-2.0773394076704195
4583,-2.0751594205352744,-2.0651155280520266,-2.0973038546519183
2920,-2.1200410638797687,-2.0651150677818366,-2.102293547900101
4378,-2.1200410638797687,-2.065113695193083,-2.0885094956731516
1627,-2.0980097013296524,-2.065112664149381,-2.129300753055138
1753,-2.1200410638797687,-2.0651124381324406,-2.1008274388086017
449,-2.0710404781642575,-2.065112109426452,-2.1149594114499672
1696,-2.1200410638797687,-2.065111987126124,-2.160936856012582
4103,-2.140858452685774,-2.065111884258564,-2.093220666050681
4687,-2.1200410638797687,-2.065111762136863,-2.0956277414479265
2593,-2.108208242346419,-2.065110419395837,-2.1345383537448077
1968,-2.13350993876291,-2.0651103176756616,-2.2064474381511596
294,-2.073437450045076,-2.0651101968047305,-2.1428233989997247
2401,-2.079478830948788,-2.0651100952484756,-2.0781588886090328
5795,-2.2463065529977113,-2.0651099745562798,-2.109590930813769
641,-2.0722332513491457,-2.065109873163565,-2.094811103908053
5906,-2.1200410638797687,-2.0651097526504527,-2.197588597075163
2104,-2.0980097013296524,-2.065109208964862,-2.1811086227985106
2198,-2.1265708834896353,-2.065108988250514,-2.079035471498517
1672,-2.108208242346419,-2.0651088684529997,-2.076074451268936
862,-2.108208242346419,-2.0651078898169244,-2.1013684788669478
4127,-2.13350993876291,-2.0651066819417556,-2.090211134379458
1650,-2.093522734717049,-2.0651066819417556,-2.113857149102256
1992,-2.1258679774378892,-2.065106032669081,-2.0719389812176923
4435,-2.0976316483219035,-2.065106032669081,-2.093685491723039
3617,-2.1077175080663837,-2.0651058169300702,-2.08232885851831
1518,-2.1265708834896353,-2.0651058169300702,-2.2193040262840187
5036,-2.0980097013296524,-2.0651055034087635,-2.0969573491629374
5456,-2.140858452685774,-2.065105386479911,-2.199491209180743
5603,-2.108208242346419,-2.065105386479911,-2.1026749128784568
3349,-2.0976316483219035,-2.0651049574000693,-2.1267676745115223
3997,-2.0750465822331217,-2.0651049574000693,-2.117206787175811
5452,-2.339192107322954,-2.0651041033514757,-2.149513286134579
2315,-2.0857723126783307,-2.065103466412576,-2.090211134379458
5692,-2.093522734717049,-2.065103043499602,-2.074632490131754
535,-2.212497554757923,-2.065103043499602,-2.0793057732502644
969,-2.0796517854979326,-2.065102832556959,-2.2006280914766903
2274,-2.0722332513491457,-2.0651023160169,-2.167432046829661
251,-2.102473005953386,-2.065102106264619,-2.1786379513827816
5752,-2.1139202574682576,-2.065102106264619,-2.07409850943412
5274,-2.1265708834896353,-2.0651019922124467,-2.087827182189014
2525,-2.140858452685774,-2.065101896855155,-2.075871748882876
4864,-2.1730285420037605,-2.0651008549453165,-2.080256362689755
3700,-2.0980097013296524,-2.0651006475908877,-2.1741559611732546
3553,-2.1139202574682576,-2.065099615958313,-2.1102082539411056
196,-2.0823015427077722,-2.0650992057031745,-2.154670365754062
5389,-2.3106557297926438,-2.065099001089451,-2.073123148178577
2912,-2.1139202574682576,-2.0650988897418996,-2.1471588293820334
2403,-2.1139202574682576,-2.06509778060122,-2.203339340660654
2549,-2.13350993876291,-2.0650973765125427,-2.0724781886696357
4563,-2.0825084208381712,-2.0650965724456336,-2.072679225328632
4861,-2.3247243023123056,-2.0650948730242034,-2.073852931052513
3268,-2.071434191771389,-2.065094478889633,-2.0981633306863516
4574,-2.108208242346419,-2.065094282336193,-2.104186530766584
2631,-2.108208242346419,-2.06509408612546,-2.199491209180743
3865,-2.1265708834896353,-2.0650933047084594,-2.0718620802217584
205,-2.0710404781642575,-2.0650932163104985,-2.0724781886696357
5332,-2.1265708834896353,-2.065092634328363,-2.2064474381511596
919,-2.13350993876291,-2.0650925287730386,-2.193826278040363
559,-2.079478830948788,-2.0650925287730386,-2.116744178727463
3768,-2.071434191771389,-2.0650916712096974,-2.138055526325922
4178,-2.3693248426620643,-2.0650909933467565,-2.1465630983586097
2177,-2.072293499282851,-2.0650899591780876,-2.073123148178577
3755,-2.102473005953386,-2.0650894798468693,-2.0720193962639195
4634,-2.072293499282851,-2.0650892922012636,-2.1230752026106368
5506,-2.1200410638797687,-2.0650883591113507,-2.0973038546519183
3317,-2.108208242346419,-2.065088274894678,-2.170765412094437
1132,-2.132723162051314,-2.0650878033684803,-2.193069216692259
5254,-2.108208242346419,-2.0650876188061575,-2.078590042263918
4129,-2.102473005953386,-2.0650876188061575,-2.075223569782948
4121,-2.0931936280054435,-2.06508753523108,-2.1127691701044826
618,-2.1641641375892045,-2.065087434586336,-2.1218729497925457
5472,-2.102904797196948,-2.065087167454915,-2.1776036970602677
148,-2.0710523185687153,-2.0650866183596515,-2.0748014009501317
2517,-2.077060443553136,-2.065086336462321,-2.1149594114499672
4110,-2.108208242346419,-2.065085611231452,-2.101744035510566
2120,-2.1476399647288504,-2.065085349127302,-2.193069216692259
2328,-2.077060443553136,-2.065085349127302,-2.1250193910046304
5186,-2.1200410638797687,-2.065085250671644,-2.1386165765836482
2263,-2.0980097013296524,-2.065085250671644,-2.094008745501406
4748,-2.102904797196948,-2.065085070905714,-2.072772119444214
2141,-2.0750465822331217,-2.065084533663364,-2.1091689263793745
3987,-2.0980097013296524,-2.0650833885341493,-2.1949374808765656
4280,-2.1641641375892045,-2.0650831160912633,-2.08524070801463
2187,-2.191961112166097,-2.0650827651241412,-2.0719389812176923
908,-2.0710523185687153,-2.065082336590872,-2.079035471498517
4680,-2.0710404781642575,-2.0650818937020885,-2.1793490110059173
804,-2.085528378499407,-2.0650818152440786,-2.1305887223476825
5768,-2.089159139414817,-2.0650813749600205,-2.071913647207345
4078,-2.1200410638797687,-2.0650812969802343,-2.099037086594554
1062,-2.2020289340801282,-2.0650812027310446,-2.1634966459201825
1430,-2.140858452685774,-2.0650805172417774,-2.158706878528883
5564,-2.072293499282851,-2.0650802697022046,-2.087827182189014
2084,-2.1139202574682576,-2.065080006722142,-2.0858659099034247
3969,-2.108208242346419,-2.065080006722142,-2.1751731335143
5549,-2.13350993876291,-2.065079668088548,-2.1602891726630906
170,-2.0722332513491457,-2.065079086798181,-2.2123955326779834
5527,-2.089159139414817,-2.0650782521437288,-2.0749208925583966
3495,-2.2233668074848323,-2.0650772618636415,-2.1213871562443414
1137,-2.1139202574682576,-2.065077172018735,-2.076074451268936
3502,-2.102904797196948,-2.0650766820548148,-2.073201843180258
4188,-2.0710404781642575,-2.065076608528293,-2.1085600828350453
57,-2.0710523185687153,-2.065076608528293,-2.203339340660654
5646,-2.0980097013296524,-2.065076608528293,-2.102293547900101
5094,-2.1139202574682576,-2.0650760335659895,-2.078590042263918
3602,-2.108208242346419,-2.0650757113772835,-2.1428233989997247
619,-2.139980551999801,-2.065075390558829,-2.14863255387728
772,-2.1077175080663837,-2.065074681409137,-2.07679662801785
4712,-2.0714699221744732,-2.065074594508302,-2.1026749128784568
5296,-2.113364963443682,-2.065074365018659,-2.1516228763729535
1024,-2.0976316483219035,-2.0650736505533773,-2.0779869595952905
1122,-2.0894436780309738,-2.0650736505533773,-2.073201843180258
4532,-2.1139202574682576,-2.0650731832008864,-2.124291740822744
3198,-2.108208242346419,-2.065072873345657,-2.079035471498517
4987,-2.212497554757923,-2.065072873345657,-2.082553200856034
3036,-2.1200410638797687,-2.0650728036206223,-2.080256362689755
351,-2.1265708834896353,-2.0650727189319165,-2.208415830421285
348,-2.1822942578411313,-2.06507210470295,-2.1828825328262083
3021,-2.0857723126783307,-2.0650719520020475,-2.0921352408380267
5137,-2.1139202574682576,-2.0650718832252375,-2.096458658301306
811,-2.0796517854979326,-2.0650714959552845,-2.1008274388086017
3063,-2.0931936280054435,-2.065071344624971,-2.0906421065493204
4191,-2.085528378499407,-2.065071344624971,-2.199491209180743
644,-2.13350993876291,-2.06507097516253,-2.190121163154058
5269,-2.0772021904914224,-2.065070593111872,-2.1786379513827816
4893,-2.085528378499407,-2.0650704438372083,-2.155585173447503
4181,-2.3106557297926438,-2.065069115780825,-2.191215254811106
2783,-2.108208242346419,-2.0650688244256115,-2.1428233989997247
2754,-2.1139202574682576,-2.0650683249707145,-2.193826278040363
3938,-2.079478830948788,-2.0650682458267715,-2.083112838461413
1152,-2.0980097013296524,-2.0650673243156463,-2.1250193910046304
1517,-2.212497554757923,-2.0650666198393255,-2.093685491723039
3677,-2.0976316483219035,-2.0650660624246777,-2.0757347759156923
1902,-2.0976316483219035,-2.0650658479342594,-2.1353339907516995
2479,-2.339192107322954,-2.065065647960597,-2.119511299275204
5942,-2.1265708834896353,-2.065065161514627,-2.1480310462075556
988,-2.0710523185687153,-2.065064349116768,-2.1751731335143
3812,-2.089159139414817,-2.0650639475427317,-2.0793057732502644
5735,-2.102904797196948,-2.0650639475427317,-2.1724535384710864
4931,-2.072293499282851,-2.065063153645144,-2.072772119444214
5308,-2.1265708834896353,-2.065062243018871,-2.1684150737766705
5265,-2.0710523185687153,-2.0650619859235375,-2.1451094422523225
4176,-2.071434191771389,-2.065061928307723,-2.175872680576817
4160,-2.0980097013296524,-2.0650615457032027,-2.10323289846034
5822,-2.13350993876291,-2.0650612228592022,-2.0719931633697266
614,-2.108208242346419,-2.06506059639364,-2.1987169178430443
801,-2.1139202574682576,-2.0650604163888717,-2.1061366415095355
4044,-2.1200410638797687,-2.0650603482056686,-2.08232885851831
2331,-2.191961112166097,-2.0650598009822287,-2.0765770279789466
860,-2.0980097013296524,-2.0650596789286473,-2.1305887223476825
3552,-2.093522734717049,-2.065059557217567,-2.073123148178577
2176,-2.071434191771389,-2.0650593691573844,-2.0720193962639195
3562,-2.2233668074848323,-2.0650593691573844,-2.173462172160751
1958,-2.1265708834896353,-2.0650590737991825,-2.0781588886090328
3469,-2.0750465822331217,-2.0650590076670605,-2.1741559611732546
700,-2.1139202574682576,-2.0650584772342,-2.0724781886696357
4320,-2.1139202574682576,-2.065058293936345,-2.0885094956731516
2604,-2.093522734717049,-2.065057592539067,-2.0724781886696357
3532,-2.1200410638797687,-2.065057361480764,-2.157138878909472
2288,-2.1194151825236576,-2.0650573097972673,-2.072679225328632
2216,-2.0894436780309738,-2.0650565129748957,-2.116744178727463
92,-2.0894436780309738,-2.0650565129748957,-2.081789319638692
513,-2.1265708834896353,-2.0650554037759763,-2.215227023964519
3072,-2.089159139414817,-2.0650552947404153,-2.152520643581693
4244,-2.1265708834896353,-2.065055126268157,-2.0722850765757324
4980,-2.1265708834896353,-2.0650549696887177,-2.1602891726630906
5200,-2.1265708834896353,-2.0650546477203227,-2.109590930813769
584,-2.1200410638797687,-2.0650544824266026,-2.207244684655808
1708,-2.4010528166086624,-2.0650544824266026,-2.1280270705372244
5079,-2.1200410638797687,-2.065054060051005,-2.0961179648707224
1415,-2.140858452685774,-2.065053596759678,-2.1968200477853985
150,-2.0722332513491457,-2.065053596759678,-2.071913647207345
2027,-2.1139202574682576,-2.065053539789653,-2.0858659099034247
1677,-2.0980097013296524,-2.065053390678389,-2.1004576911449098
4334,-2.1139202574682576,-2.06505318596749,-2.0952928606617496
2537,-2.1139202574682576,-2.0650530841260037,-2.1091689263793745
485,-2.0825084208381712,-2.0650530841260037,-2.083686752628588
1264,-2.3693248426620643,-2.0650529267815,-2.1987169178430443
5779,-2.1139202574682576,-2.0650524802704924,-2.07679662801785
2662,-2.0710404781642575,-2.0650521829677357,-2.072772119444214
731,-2.089159139414817,-2.065051640907634,-2.203339340660654
5626,-2.1139202574682576,-2.065051448219706,-2.07409850943412
4262,-2.0710523185687153,-2.0650513523896192,-2.1846707414799296
4277,-2.1139202574682576,-2.065051214225657,-2.213209981633475
1182,-2.072293499282851,-2.065051024588432,-2.1065412331790982
1918,-2.2233668074848323,-2.065050598082748,-2.209218812417009
4039,-2.102904797196948,-2.065050412931712,-2.0913815342082733
3456,-2.13350993876291,-2.06505022915126,-2.1657868072055146
4238,-2.073437450045076,-2.0650500467413844,-2.07409850943412
1682,-2.1265708834896353,-2.0650498657014618,-2.0724781886696357
444,-2.1265708834896353,-2.0650496459859182,-2.0916873433253818
4699,-2.1557012195321574,-2.065049596711405,-2.150120569431185
5972,-2.139980551999801,-2.0650494190975204,-2.0749208925583966
4133,-2.1641641375892045,-2.0650494190975204,-2.071959384626992
2959,-2.13350993876291,-2.0650492913768366,-2.102293547900101
5415,-2.0710404781642575,-2.0650490290169694,-2.151009818478646
1912,-2.1265708834896353,-2.0650490290169694,-2.0779869595952905
66,-2.0980097013296524,-2.0650488944783847,-2.138055526325922
1037,-2.108208242346419,-2.0650486367938283,-2.1065412331790982
1748,-2.13350993876291,-2.0650482141711217,-2.094482036342721
2341,-2.0750465822331217,-2.0650480475203397,-2.1968200477853985
875,-2.1139202574682576,-2.0650479277521834,-2.1366876137990287
5385,-2.0823015427077722,-2.0650478454376175,-2.0804574136580625
2619,-2.108208242346419,-2.0650476368885338,-2.215227023964519
1387,-2.108208242346419,-2.0650476368885338,-2.0961179648707224
1657,-2.102904797196948,-2.0650471554358196,-2.076074451268936
5632,-2.079478830948788,-2.0650469193343897,-2.189375594815039
2483,-2.073437450045076,-2.065046884383359,-2.0733200743932665
2163,-2.108208242346419,-2.0650462710870707,-2.1480310462075556
3191,-2.13350993876291,-2.0650458989106637,-2.2064474381511596
2480,-2.1139202574682576,-2.065045825503165,-2.0719931633697266
5920,-2.102904797196948,-2.0650457850776,-2.1267676745115223
1364,-2.0722332513491457,-2.0650457850776,-2.1004576911449098
2647,-2.102904797196948,-2.0650457524383112,-2.117206787175811
3806,-2.0931936280054435,-2.065045639667461,-2.211207244597394
2583,-2.1139202574682576,-2.065045639667461,-2.08232885851831
4828,-2.1200410638797687,-2.0650453212425726,-2.1127691701044826
4418,-2.1200410638797687,-2.06504525057574,-2.090211134379458
5141,-2.3106557297926438,-2.0650452116589983,-2.1123297594154957
5295,-2.296986535885323,-2.0650452116589983,-2.0734045979711544
1060,-2.3247243023123056,-2.0650451415233233,-2.1690915816705383
4064,-2.212497554757923,-2.0650450717302578,-2.1968200477853985
3316,-2.1476399647288504,-2.0650449331717526,-2.215227023964519
3221,-2.113364963443682,-2.0650443926419877,-2.1305887223476825
3567,-2.1200410638797687,-2.065043937664236,-2.0846297836458314
5367,-2.108208242346419,-2.065043782576489,-2.0725335681046486
5832,-2.0751594205352744,-2.0650437478125676,-2.093685491723039
844,-2.1077175080663837,-2.065043719788968,-2.087827182189014
1856,-2.1265708834896353,-2.065043229821394,-2.094482036342721
3892,-2.1200410638797687,-2.065043196757487,-2.0981633306863516
1582,-2.0825084208381712,-2.065043019239279,-2.0743583624425854
2648,-2.093522734717049,-2.065042560931052,-2.1957002868334667
5135,-2.0931936280054435,-2.0650423947179766,-2.199491209180743
5730,-2.1258679774378892,-2.0650423947179766,-2.173462172160751
212,-2.0722332513491457,-2.0650423156619313,-2.1255225646987332
503,-2.1200410638797687,-2.065042285622355,-2.1345383537448077
1453,-2.108208242346419,-2.065042285622355,-2.0858659099034247
4536,-2.0772021904914224,-2.0650422315884116,-2.1061366415095355
2794,-2.093522734717049,-2.0650421778970527,-2.117206787175811
2579,-2.0980097013296524,-2.065042071542204,-2.109590930813769
5850,-2.077060443553136,-2.0650419432948466,-2.0814767548451103
2756,-2.0980097013296524,-2.0650419145791163,-2.1684150737766705
5072,-2.1200410638797687,-2.0650417888476804,-2.0773394076704195
510,-2.1822942578411313,-2.0650417606996045,-2.215227023964519
236,-2.113364963443682,-2.0650417380504225,-2.083686752628588
4824,-2.089159139414817,-2.0650417100913776,-2.0995611845213746
1358,-2.3247243023123056,-2.0650416374838363,-2.088103906466201
2440,-2.132723162051314,-2.0650416374838363,-2.153139475035448
2026,-2.077060443553136,-2.0650416099032727,-2.1372428805359194
4094,-2.0825084208381712,-2.0650416099032727,-2.0745188260702134
4066,-2.108208242346419,-2.065041511085103,-2.2184723870764307
653,-2.0750465822331217,-2.065041440461324,-2.1651218257732756
1745,-2.339192107322954,-2.065041248920328,-2.2006280914766903
